"","mach","narc","psyc"
"10196",22,1,5
"10197",34,15,11
"10198",33,23,23
"10199",31,10,11
"10200",43,17,22
"10201",34,17,9
"10202",31,5,11
"10203",31,11,14
"10204",45,23,28
"10205",43,9,21
"10206",43,14,20
"10207",25,13,20
"10208",44,13,18
"10209",33,8,8
"10210",35,14,16
"10211",29,7,15
"10212",39,17,23
"10213",42,6,16
"10214",20,7,6
"10215",35,20,31
"10216",31,-3,7
"10217",38,10,16
"10218",32,0,13
"10219",18,-7,12
"10220",38,19,21
"10221",43,20,21
"10222",41,0,10
"10223",40,5,18
"10224",32,8,5
"10225",37,3,13
"10226",26,3,10
"10227",15,7,4
"10228",37,20,29
"10229",41,19,15
"10230",37,5,14
"10231",37,5,19
"10232",38,13,20
"10233",35,4,13
"10234",27,4,3
"10235",38,12,16
"10236",36,12,13
"10237",33,9,16
"10238",12,0,11
"10239",29,14,12
"10240",45,4,11
"10241",39,4,16
"10242",24,3,8
"10243",39,10,19
"10244",39,12,22
"10245",41,18,15
"10246",23,5,4
"10247",37,10,21
"10248",38,10,19
"10249",41,11,12
"10250",41,16,25
"10251",34,9,20
"10252",24,-7,0
"10253",44,17,19
"10254",44,21,22
"10255",39,-5,6
"10256",39,11,19
"10257",28,6,-1
"10258",36,6,22
"10259",39,16,29
"10260",40,9,20
"10261",39,2,13
"10262",21,5,-2
"10263",42,20,12
"10264",39,10,6
"10265",43,17,10
"10266",25,6,-1
"10267",36,7,25
"10268",21,7,11
"10269",40,18,19
"10270",29,8,4
"10271",40,19,24
"10272",43,14,18
"10273",35,-4,4
"10274",20,6,8
"10275",41,22,21
"10276",42,7,17
"10277",40,1,18
"10278",17,-7,1
"10279",32,-1,17
"10280",22,-3,19
"10281",27,-3,23
"10282",26,9,8
"10283",43,26,21
"10284",45,22,30
"10285",28,11,27
"10286",25,1,11
"10287",34,18,18
"10288",37,3,8
"10289",25,1,11
"10290",29,6,4
"10291",14,1,-2
"10292",28,12,1
"10293",44,24,21
"10294",34,9,10
"10295",38,17,19
"10296",38,0,4
"10297",27,9,7
"10298",33,16,15
"10299",32,2,9
"10300",43,8,18
"10301",41,13,23
"10302",34,6,5
"10303",41,23,23
"10304",38,23,16
"10305",41,21,22
"10306",36,18,22
"10307",35,5,11
"10308",26,5,14
"10309",43,13,22
"10310",27,-5,0
"10311",30,9,9
"10312",43,12,12
"10313",42,5,16
"10314",44,11,26
"10315",31,9,20
"10316",34,6,18
"10317",43,18,27
"10318",45,8,21
"10319",19,1,7
"10320",32,4,11
"10321",40,9,18
"10322",32,2,12
"10323",44,15,29
"10324",39,17,18
"10325",16,0,-3
"10326",17,10,7
"10327",43,11,15
"10328",30,17,10
"10329",39,0,8
"10330",34,2,11
"10331",26,-2,15
"10332",31,7,7
"10333",40,10,17
"10334",43,9,16
"10335",20,-2,11
"10336",38,9,7
"10337",30,4,15
"10338",39,11,16
"10339",28,19,14
"10340",36,18,15
"10341",34,3,6
"10342",40,14,18
"10343",34,6,16
"10344",43,10,24
"10345",32,13,15
"10346",43,10,6
"10347",45,26,21
"10348",45,7,23
"10349",29,7,9
"10350",22,-1,-3
"10351",37,8,15
"10352",36,12,13
"10353",33,19,22
"10354",40,19,21
"10355",40,21,24
"10356",33,15,5
"10357",40,18,24
"10358",44,15,26
"10359",37,8,21
"10360",34,9,13
"10361",34,20,15
"10362",24,16,14
"10363",35,5,11
"10364",30,10,16
"10365",38,17,15
"10366",40,16,28
"10367",34,9,10
"10368",30,2,10
"10369",45,26,31
"10370",40,16,21
"10371",13,4,5
"10372",34,6,18
"10373",37,13,22
"10374",31,16,12
"10375",36,3,5
"10376",30,7,11
"10377",39,22,29
"10378",37,15,17
"10379",24,9,8
"10380",40,3,9
"10381",35,5,13
"10382",40,16,21
"10383",41,15,13
"10384",33,16,10
"10385",14,-2,-3
"10386",43,9,20
"10387",41,27,29
"10388",45,19,12
"10389",34,13,15
"10390",42,4,22
"10391",41,8,24
"10392",36,4,14
"10393",45,15,32
"10394",38,11,9
"10395",38,11,12
"10396",43,13,9
"10397",20,13,1
"10398",30,7,6
"10399",43,1,6
"10400",33,8,16
"10401",42,24,26
"10402",41,19,16
"10403",41,22,17
"10404",32,9,7
"10405",36,5,5
"10406",31,15,13
"10407",44,20,21
"10408",39,21,28
"10409",42,16,15
"10410",42,10,15
"10411",30,4,10
"10412",38,21,17
"10413",38,6,12
"10414",41,10,20
"10415",41,18,27
"10416",31,18,20
"10417",35,6,8
"10418",29,-4,13
"10419",13,4,1
"10420",27,7,9
"10421",44,20,16
"10422",34,5,12
"10423",34,4,6
"10424",28,8,9
"10425",36,1,6
"10426",29,19,0
"10427",23,2,5
"10428",45,18,28
"10429",20,19,9
"10430",27,9,7
"10431",36,22,29
"10432",38,22,15
"10433",39,20,18
"10434",37,12,4
"10435",31,0,13
"10436",23,9,8
"10437",37,9,17
"10438",33,8,8
"10439",26,3,7
"10440",25,6,8
"10441",32,3,17
"10442",44,25,21
"10443",34,13,8
"10444",45,17,27
"10445",40,12,17
"10446",43,11,9
"10447",36,22,27
"10448",38,14,10
"10449",29,2,13
"10450",22,5,7
"10451",33,13,15
"10452",33,20,20
"10453",33,14,10
"10454",35,17,7
"10455",29,11,7
"10456",33,12,11
"10457",34,15,4
"10458",34,4,9
"10459",39,17,14
"10460",41,18,22
"10461",30,8,2
"10462",39,3,9
"10463",40,1,13
"10464",44,22,19
"10465",43,17,18
"10466",23,5,5
"10467",29,1,13
"10468",21,13,14
"10469",35,15,13
"10470",32,-1,4
"10471",36,17,20
"10472",40,19,18
"10473",42,19,25
"10474",45,27,33
"10475",21,6,9
"10476",43,15,22
"10477",41,20,31
"10478",28,7,9
"10479",39,4,18
"10480",36,17,13
"10481",41,9,22
"10482",40,12,26
"10483",31,-2,11
"10484",25,3,7
"10485",30,12,1
"10486",35,15,19
"10487",40,11,26
"10488",41,15,18
"10489",37,19,19
"10490",41,10,16
"10491",45,13,22
"10492",37,13,23
"10493",30,21,11
"10494",37,9,26
"10495",45,7,19
"10496",34,11,15
"10497",41,19,20
"10498",28,10,3
"10499",32,9,15
"10500",42,21,23
"10501",39,21,25
"10502",28,0,8
"10503",14,12,6
"10504",27,8,11
"10505",15,-7,-3
"10506",39,18,19
"10507",38,11,26
"10508",30,3,-1
"10509",45,16,25
"10510",33,17,11
"10511",35,4,11
"10512",32,11,6
"10513",20,2,1
"10514",36,12,10
"10515",41,13,19
"10516",34,16,11
"10517",43,16,18
"10518",39,18,19
"10519",34,6,13
"10520",34,-5,11
"10521",42,5,20
"10522",35,6,14
"10523",41,20,19
"10524",22,2,15
"10525",41,16,21
"10526",24,3,10
"10527",26,8,1
"10528",40,16,9
"10529",38,11,25
"10530",37,10,15
"10531",38,8,16
"10532",37,5,23
"10533",38,14,26
"10534",18,7,3
"10535",38,8,23
"10536",29,1,5
"10537",42,22,21
"10538",39,20,14
"10539",33,-1,14
"10540",36,13,8
"10541",32,1,14
"10542",25,10,2
"10543",31,1,16
"10544",29,9,21
"10545",42,16,12
"10546",34,10,23
"10547",34,11,4
"10548",41,3,21
"10549",38,17,16
"10550",25,10,11
"10551",36,6,12
"10552",27,7,16
"10553",36,16,21
"10554",25,4,8
"10555",37,6,18
"10556",37,11,12
"10557",26,3,10
"10558",41,22,14
"10559",37,21,19
"10560",33,19,18
"10561",32,15,16
"10562",40,22,27
"10563",26,3,12
"10564",45,27,29
"10565",35,20,21
"10566",39,14,19
"10567",34,16,18
"10568",42,24,20
"10569",35,11,8
"10570",39,16,19
"10571",17,4,2
"10572",37,3,13
"10573",41,14,24
"10574",43,18,21
"10575",45,12,22
"10576",15,2,4
"10577",31,5,8
"10578",27,7,4
"10579",24,6,11
"10580",28,5,1
"10581",41,22,30
"10582",24,10,3
"10583",32,6,4
"10584",27,12,8
"10585",41,13,15
"10586",33,7,7
"10587",37,8,14
"10588",28,8,17
"10589",40,20,8
"10590",35,14,17
"10591",26,-2,5
"10592",41,16,17
"10593",38,12,16
"10594",29,3,2
"10595",41,19,18
"10596",28,0,10
"10597",41,10,20
"10598",43,27,31
"10599",44,19,20
"10600",37,19,12
"10601",37,6,18
"10602",33,21,22
"10603",43,13,11
"10604",39,10,20
"10605",37,10,18
"10606",40,10,28
"10607",38,7,15
"10608",31,14,10
"10609",35,14,21
"10610",38,11,19
"10611",40,19,19
"10612",26,7,7
"10613",39,6,16
"10614",26,5,8
"10615",35,11,31
"10616",45,24,32
"10617",42,10,14
"10618",45,10,16
"10619",28,10,9
"10620",32,4,9
"10621",21,-3,0
"10622",42,3,13
"10623",36,-4,8
"10624",30,-1,13
"10625",41,18,25
"10626",32,22,16
"10627",29,8,11
"10628",31,21,19
"10629",34,10,8
"10630",32,13,2
"10631",40,0,16
"10632",36,7,8
"10633",44,21,23
"10634",26,7,4
"10635",21,15,4
"10636",42,12,17
"10637",38,9,12
"10638",24,-4,9
"10639",18,6,2
"10640",22,16,17
"10641",38,12,14
"10642",44,17,14
"10643",36,2,6
"10644",29,5,17
"10645",28,-1,4
"10646",32,12,12
"10647",34,6,9
"10648",36,8,10
"10649",44,-4,19
"10650",25,2,7
"10651",35,0,20
"10652",31,16,10
"10653",45,6,28
"10654",27,9,11
"10655",30,14,3
"10656",32,17,8
"10657",31,8,8
"10658",39,17,21
"10659",34,19,18
"10660",34,12,17
"10661",34,13,22
"10662",22,8,3
"10663",24,11,11
"10664",39,20,16
"10665",30,10,8
"10666",42,16,20
"10667",33,8,8
"10668",38,14,22
"10669",32,11,13
"10670",30,7,3
"10671",31,11,10
"10672",42,15,5
"10673",30,5,14
"10674",37,12,13
"10675",31,7,22
"10676",35,5,23
"10677",31,13,10
"10678",38,24,19
"10679",36,5,12
"10680",34,-2,8
"10681",33,21,16
"10682",36,-1,7
"10683",25,10,1
"10684",23,-2,-3
"10685",25,7,4
"10686",40,14,16
"10687",26,-3,4
"10688",34,11,19
"10689",39,19,18
"10690",31,-5,6
"10691",40,15,24
"10692",38,12,8
"10693",34,12,18
"10694",38,14,16
"10695",35,7,19
"10696",36,11,11
"10697",37,8,15
"10698",40,12,16
"10699",33,9,9
"10700",34,14,26
"10701",41,19,14
"10702",24,11,14
"10703",33,10,8
"10704",19,2,-3
"10705",38,20,16
"10706",38,22,11
"10707",22,3,5
"10708",35,14,18
"10709",37,6,10
"10710",22,2,6
"10711",36,18,9
"10712",38,12,23
"10713",25,-3,7
"10714",33,15,10
"10715",20,2,1
"10716",35,17,21
"10717",34,18,10
"10718",24,9,8
"10719",41,19,29
"10720",37,9,17
"10721",39,7,4
"10722",37,5,15
"10723",35,-1,10
"10724",32,14,19
"10725",31,10,13
"10726",39,13,16
"10727",36,7,13
"10728",19,5,3
"10729",36,16,17
"10730",22,16,10
"10731",17,5,3
"10732",34,20,21
"10733",34,22,2
"10734",35,16,10
"10735",41,14,24
"10736",39,11,12
"10737",41,25,22
"10738",38,6,10
"10739",38,8,14
"10740",40,11,9
"10741",45,11,21
"10742",33,-2,-3
"10743",45,25,28
"10744",42,21,18
"10745",40,0,21
"10746",38,16,22
"10747",32,2,13
"10748",21,3,7
"10749",33,10,8
"10750",42,22,22
"10751",34,8,11
"10752",33,10,8
"10753",13,3,-2
"10754",29,2,9
"10755",39,21,10
"10756",25,19,19
"10757",29,11,7
"10758",34,3,7
"10759",27,9,15
"10760",21,4,6
"10761",30,11,9
"10762",33,11,12
"10763",39,20,15
"10764",30,3,5
"10765",31,17,6
"10766",24,6,3
"10767",22,0,8
"10768",17,5,3
"10769",38,11,15
"10770",34,13,11
"10771",23,10,10
"10772",36,20,20
"10773",31,3,12
"10774",13,-1,-2
"10775",43,21,19
"10776",37,15,18
"10777",39,8,15
"10778",34,16,22
"10779",12,-2,-1
"10780",39,10,14
"10781",31,1,5
"10782",37,11,8
"10783",36,17,26
"10784",31,8,18
"10785",29,15,8
"10786",40,12,17
"10787",41,21,25
"10788",25,10,10
"10789",42,20,25
"10790",33,19,16
"10791",32,5,2
"10792",16,3,3
"10793",34,7,21
"10794",32,5,12
"10795",24,1,6
"10796",34,5,11
"10797",36,18,18
"10798",21,8,3
"10799",38,12,17
"10800",11,0,3
"10801",33,6,12
"10802",33,15,10
"10803",42,23,25
"10804",45,18,14
"10805",21,7,12
"10806",32,27,24
"10807",34,6,4
"10808",28,7,6
"10809",39,11,8
"10810",33,4,10
"10811",42,21,12
"10812",34,10,8
"10813",44,11,12
"10814",35,4,2
"10815",43,7,10
"10816",41,10,8
"10817",41,8,12
"10818",42,9,19
"10819",28,15,7
"10820",30,11,13
"10821",16,-5,8
"10822",26,4,3
"10823",31,10,5
"10824",24,7,6
"10825",35,-1,17
"10826",34,12,16
"10827",26,10,14
"10828",41,12,29
"10829",38,9,12
"10830",33,14,11
"10831",9,3,5
"10832",33,14,13
"10833",35,8,27
"10834",42,11,22
"10835",32,-3,9
"10836",36,-1,5
"10837",28,7,15
"10838",34,1,15
"10839",34,15,22
"10840",32,15,21
"10841",19,5,5
"10842",40,7,13
"10843",22,10,4
"10844",26,-1,18
"10845",32,6,5
"10846",29,5,6
"10847",29,11,10
"10848",34,17,19
"10849",42,19,23
"10850",45,23,24
"10851",25,3,7
"10852",37,7,20
"10853",36,10,16
"10854",39,5,12
"10855",22,14,11
"10856",36,3,9
"10857",39,16,23
"10858",22,0,-1
"10859",42,7,23
"10860",38,4,12
"10861",38,8,23
"10862",42,14,22
"10863",10,-2,3
"10864",36,4,4
"10865",24,5,8
"10866",44,10,20
"10867",35,6,4
"10868",40,17,13
"10869",42,21,19
"10870",25,5,9
"10871",32,3,8
"10872",41,17,20
"10873",23,13,17
"10874",40,7,21
"10875",32,9,7
"10876",41,25,24
"10877",35,17,20
"10878",34,15,10
"10879",35,10,15
"10880",39,8,17
"10881",34,-2,10
"10882",33,5,7
"10883",39,6,10
"10884",23,4,8
"10885",28,1,1
"10886",36,11,12
"10887",38,6,17
"10888",36,6,17
"10889",39,22,20
"10890",40,16,8
"10891",45,22,28
"10892",20,8,3
"10893",30,5,15
"10894",36,11,16
"10895",38,1,17
"10896",23,1,3
"10897",25,0,2
"10898",39,19,26
"10899",29,7,16
"10900",22,2,1
"10901",40,14,30
"10902",23,0,5
"10903",35,15,9
"10904",35,9,16
"10905",26,6,4
"10906",42,9,17
"10907",38,7,10
"10908",38,17,15
"10909",28,2,7
"10910",44,20,21
"10911",28,0,24
"10912",33,2,10
"10913",41,19,21
"10914",24,8,3
"10915",44,7,20
"10916",18,-6,0
"10917",30,8,21
"10918",29,16,14
"10919",45,27,30
"10920",45,24,28
"10921",39,11,23
"10922",22,2,3
"10923",44,23,31
"10924",30,1,8
"10925",43,22,19
"10926",41,12,19
"10927",41,18,11
"10928",33,14,19
"10929",36,10,11
"10930",37,5,14
"10931",40,21,31
"10932",36,8,14
"10933",34,1,7
"10934",38,15,22
"10935",39,7,22
"10936",38,12,17
"10937",32,17,15
"10938",34,8,18
"10939",24,5,6
"10940",30,3,15
"10941",34,10,14
"10942",40,8,13
"10943",36,12,20
"10944",39,12,24
"10945",38,14,10
"10946",39,11,10
"10947",40,15,21
"10948",27,9,11
"10949",39,7,10
"10950",31,-2,6
"10951",36,12,22
"10952",29,3,17
"10953",26,8,11
"10954",27,7,5
"10955",37,12,16
"10956",25,1,9
"10957",28,10,16
"10958",40,9,11
"10959",24,17,4
"10960",30,4,6
"10961",26,24,9
"10962",40,16,15
"10963",38,18,21
"10964",29,7,12
"10965",43,19,19
"10966",41,21,19
"10967",31,8,6
"10968",36,8,5
"10969",45,25,28
"10970",23,5,3
"10971",23,14,12
"10972",42,10,22
"10973",40,17,8
"10974",13,-3,-2
"10975",27,9,11
"10976",30,4,9
"10977",35,18,13
"10978",32,10,10
"10979",29,12,23
"10980",34,5,8
"10981",40,21,24
"10982",29,9,10
"10983",34,11,9
"10984",18,6,8
"10985",29,5,10
"10986",37,-3,11
"10987",24,15,19
"10988",35,6,17
"10989",27,4,3
"10990",32,10,11
"10991",13,-5,1
"10992",26,12,7
"10993",34,13,15
"10994",34,8,11
"10995",43,12,18
"10996",38,26,27
"10997",32,14,17
"10998",30,19,24
"10999",41,17,19
"11000",31,5,12
"11001",37,22,25
"11002",45,-1,18
"11003",25,-2,8
"11004",33,10,10
"11005",45,22,16
"11006",26,11,-1
"11007",41,26,25
"11008",44,16,19
"11009",26,9,12
"11010",31,2,6
"11011",38,13,9
"11012",32,23,20
"11013",31,5,3
"11014",41,3,14
"11015",40,-4,23
"11016",28,11,5
"11017",35,7,5
"11018",30,-8,9
"11019",36,11,15
"11020",38,8,26
"11021",29,7,11
"11022",39,10,14
"11023",21,9,12
"11024",38,11,4
"11025",33,3,5
"11026",30,9,13
"11027",39,5,10
"11028",41,9,26
"11029",39,9,13
"11030",33,11,15
"11031",33,14,18
"11032",42,19,21
"11033",40,6,17
"11034",36,10,10
"11035",24,1,5
"11036",29,-5,8
"11037",23,1,2
"11038",29,-1,2
"11039",40,23,21
"11040",39,13,21
"11041",34,13,14
"11042",22,7,4
"11043",43,5,16
"11044",31,1,7
"11045",37,12,24
"11046",25,0,4
"11047",32,1,14
"11048",45,22,29
"11049",32,1,7
"11050",32,7,11
"11051",41,10,10
"11052",43,21,27
"11053",27,14,15
"11054",39,23,28
"11055",33,9,27
"11056",41,4,7
"11057",36,8,19
"11058",41,20,12
"11059",26,6,6
"11060",42,25,29
"11061",34,4,11
"11062",39,16,15
"11063",16,2,-3
"11064",38,17,28
"11065",37,7,11
"11066",36,12,27
"11067",23,12,13
"11068",37,18,24
"11069",41,16,26
"11070",42,17,18
"11071",31,14,16
"11072",40,12,18
"11073",44,21,26
"11074",30,6,10
"11075",40,11,10
"11076",37,24,25
"11077",41,22,23
"11078",33,10,13
"11079",37,-1,11
"11080",35,14,14
"11081",36,15,6
"11082",32,-3,14
"11083",45,27,33
"11084",42,19,15
"11085",35,14,9
"11086",37,11,12
"11087",22,9,3
"11088",19,-4,1
"11089",29,7,13
"11090",30,10,3
"11091",35,3,15
"11092",40,19,22
"11093",27,14,13
"11094",23,3,8
"11095",36,9,12
"11096",37,11,23
"11097",37,14,14
"11098",36,10,21
"11099",32,-1,-1
"11100",35,-5,10
"11101",31,16,13
"11102",32,13,3
"11103",43,10,19
"11104",45,24,23
"11105",37,22,13
"11106",34,2,9
"11107",35,13,13
"11108",33,10,3
"11109",37,15,20
"11110",37,13,15
"11111",15,6,-2
"11112",30,7,10
"11113",25,11,0
"11114",37,8,28
"11115",45,27,33
"11116",39,19,16
"11117",37,16,9
"11118",25,1,12
"11119",25,3,12
"11120",27,2,5
"11121",42,19,17
"11122",28,4,7
"11123",45,27,13
"11124",39,5,20
"11125",28,11,16
"11126",33,8,10
"11127",24,4,0
"11128",39,6,19
"11129",44,14,21
"11130",41,18,23
"11131",27,14,14
"11132",41,11,13
"11133",22,0,3
"11134",39,17,17
"11135",25,10,13
"11136",40,22,17
"11137",42,-4,15
"11138",33,21,7
"11139",25,9,6
"11140",35,20,8
"11141",38,8,16
"11142",31,3,15
"11143",41,10,13
"11144",32,7,20
"11145",30,21,14
"11146",22,11,6
"11147",35,13,9
"11148",31,-2,11
"11149",39,21,33
"11150",32,10,6
"11151",32,11,15
"11152",41,16,15
"11153",23,0,12
"11154",33,12,13
"11155",31,7,3
"11156",39,15,16
"11157",28,11,6
"11158",37,20,14
"11159",40,15,3
"11160",38,6,10
"11161",41,19,23
"11162",38,20,12
"11163",25,9,7
"11164",23,-4,6
"11165",40,14,16
"11166",37,10,14
"11167",35,3,19
"11168",41,11,21
"11169",36,9,12
"11170",45,16,11
"11171",42,9,16
"11172",36,11,20
"11173",10,3,1
"11174",28,8,9
"11175",37,5,17
"11176",45,19,24
"11177",26,-1,0
"11178",42,18,24
"11179",34,3,21
"11180",30,13,20
"11181",26,9,22
"11182",37,22,25
"11183",26,2,5
"11184",19,11,-1
"11185",24,-3,2
"11186",29,5,3
"11187",27,6,1
"11188",39,23,21
"11189",45,27,25
"11190",30,-3,3
"11191",22,3,7
"11192",33,6,10
"11193",19,6,4
"11194",34,7,4
"11195",44,-2,9
"11196",40,11,6
"11197",32,0,14
"11198",36,15,13
"11199",35,0,10
"11200",42,17,19
"11201",36,5,12
"11202",41,24,19
"11203",19,1,11
"11204",36,15,22
"11205",39,-3,17
"11206",36,16,14
"11207",35,9,13
"11208",38,20,18
"11209",40,13,15
"11210",31,16,12
"11211",38,1,8
"11212",35,11,15
"11213",34,14,18
"11214",34,10,12
"11215",22,-7,7
"11216",43,21,18
"11217",35,21,15
"11218",34,2,11
"11219",42,21,29
"11220",24,6,12
"11221",36,18,17
"11222",33,5,14
"11223",45,23,9
"11224",42,7,8
"11225",35,12,18
"11226",19,2,19
"11227",39,19,22
"11228",37,20,20
"11229",42,20,24
"11230",42,13,21
"11231",39,20,9
"11232",31,6,11
"11233",36,12,21
"11234",25,5,11
"11235",26,6,2
"11236",42,23,21
"11237",24,12,3
"11238",35,15,18
"11239",36,12,18
"11240",36,15,19
"11241",45,19,14
"11242",21,0,1
"11243",22,2,10
"11244",22,4,3
"11245",37,9,15
"11246",23,17,10
"11247",43,13,18
"11248",30,15,10
"11249",34,13,12
"11250",28,9,12
"11251",37,8,9
"11252",24,9,0
"11253",32,5,14
"11254",34,22,3
"11255",40,12,23
"11256",25,10,4
"11257",41,12,30
"11258",24,16,3
"11259",39,9,12
"11260",16,-3,3
"11261",36,4,14
"11262",22,5,8
"11263",45,11,29
"11264",38,0,13
"11265",28,14,7
"11266",30,8,6
"11267",38,-1,13
"11268",22,-2,7
"11269",27,1,3
"11270",33,11,16
"11271",31,-1,4
"11272",29,9,6
"11273",45,26,24
"11274",33,2,9
"11275",38,6,14
"11276",39,12,16
"11277",23,5,8
"11278",14,-7,0
"11279",19,-8,2
"11280",36,8,16
"11281",36,8,11
"11282",39,17,9
"11283",40,17,15
"11284",35,12,13
"11285",16,0,-2
"11286",34,9,12
"11287",23,11,4
"11288",25,4,1
"11289",24,1,7
"11290",25,2,1
"11291",18,-1,1
"11292",40,25,30
"11293",41,17,24
"11294",40,16,21
"11295",38,10,22
"11296",19,-1,5
"11297",28,8,5
"11298",36,15,18
"11299",20,5,4
"11300",20,0,5
"11301",37,9,18
"11302",14,-1,2
"11303",34,9,12
"11304",33,7,14
"11305",18,-2,-2
"11306",34,8,12
"11307",37,1,20
"11308",36,4,14
"11309",39,9,13
"11310",22,7,4
"11311",16,-4,2
"11312",38,17,19
"11313",39,5,13
"11314",40,21,32
"11315",32,17,5
"11316",36,11,4
"11317",45,11,21
"11318",36,7,13
"11319",36,16,18
"11320",38,16,19
"11321",36,12,14
"11322",38,12,25
"11323",41,12,22
"11324",38,5,11
"11325",45,21,23
"11326",38,14,14
"11327",29,8,11
"11328",33,8,16
"11329",32,-6,3
"11330",39,5,18
"11331",39,10,16
"11332",26,4,8
"11333",28,5,8
"11334",44,23,23
"11335",34,18,15
"11336",38,9,21
"11337",26,4,9
"11338",41,26,29
"11339",33,20,17
"11340",24,1,2
"11341",39,20,14
"11342",40,7,11
"11343",35,9,12
"11344",39,10,25
"11345",25,9,7
"11346",41,16,9
"11347",38,22,26
"11348",29,5,1
"11349",42,16,24
"11350",31,10,12
"11351",29,6,1
"11352",18,2,4
"11353",38,17,17
"11354",35,10,13
"11355",43,7,24
"11356",45,21,28
"11357",37,-7,18
"11358",35,15,22
"11359",22,18,7
"11360",40,5,18
"11361",38,16,23
"11362",45,27,21
"11363",35,24,20
"11364",45,5,23
"11365",26,4,18
"11366",40,9,15
"11367",30,3,8
"11368",23,17,21
"11369",40,8,18
"11370",21,12,5
"11371",16,-9,-1
"11372",30,3,10
"11373",33,6,4
"11374",27,7,9
"11375",40,17,8
"11376",43,17,25
"11377",24,4,15
"11378",24,-4,0
"11379",38,-1,7
"11380",38,17,16
"11381",34,7,15
"11382",37,5,18
"11383",34,8,12
"11384",35,10,19
"11385",33,10,10
"11386",29,10,10
"11387",19,7,2
"11388",42,14,16
"11389",27,5,2
"11390",22,3,11
"11391",40,11,14
"11392",32,15,14
"11393",38,20,27
"11394",29,10,13
"11395",37,18,10
"11396",42,21,15
"11397",24,-3,11
"11398",29,-2,4
"11399",42,12,15
"11400",42,3,16
"11401",40,16,16
"11402",28,6,5
"11403",43,17,19
"11404",34,2,18
"11405",39,4,13
"11406",34,14,14
"11407",26,6,4
"11408",36,3,10
"11409",40,0,12
"11410",23,9,7
"11411",35,7,9
"11412",40,16,13
"11413",32,14,5
"11414",45,20,25
"11415",27,-1,1
"11416",29,-1,4
"11417",29,14,12
"11418",30,12,11
"11419",34,11,17
"11420",36,5,16
"11421",37,14,12
"11422",37,15,19
"11423",36,10,15
"11424",36,13,15
"11425",37,7,27
"11426",28,25,3
"11427",24,18,7
"11428",32,3,10
"11429",39,17,12
"11430",39,13,23
"11431",40,19,23
"11432",31,9,12
"11433",31,3,14
"11434",44,27,17
"11435",36,14,19
"11436",30,2,18
"11437",44,5,18
"11438",41,13,9
"11439",22,5,5
"11440",31,13,25
"11441",34,4,5
"11442",41,12,16
"11443",35,11,16
"11444",26,2,2
"11445",32,8,11
"11446",30,13,4
"11447",37,21,12
"11448",26,18,9
"11449",40,21,25
"11450",34,13,15
"11451",33,3,5
"11452",42,22,22
"11453",23,-2,9
"11454",32,17,24
"11455",22,8,6
"11456",38,15,9
"11457",23,14,4
"11458",40,13,15
"11459",38,19,21
"11460",26,2,16
"11461",35,10,15
"11462",34,16,19
"11463",43,17,9
"11464",45,15,23
"11465",43,15,29
"11466",40,16,23
"11467",39,9,17
"11468",32,6,13
"11469",23,4,3
"11470",20,1,-2
"11471",27,4,8
"11472",40,3,10
"11473",36,10,26
"11474",39,6,12
"11475",20,-1,2
"11476",36,20,26
"11477",30,8,7
"11478",43,3,16
"11479",20,2,5
"11480",37,9,8
"11481",41,-3,18
"11482",45,12,28
"11483",34,8,9
"11484",32,16,21
"11485",21,19,10
"11486",35,21,22
"11487",38,25,25
"11488",31,24,9
"11489",23,14,5
"11490",31,8,3
"11491",43,9,22
"11492",19,-1,11
"11493",30,-1,16
"11494",37,13,21
"11495",38,9,24
"11496",25,18,10
"11497",36,11,18
"11498",38,12,11
"11499",43,12,12
"11500",40,10,23
"11501",40,11,14
"11502",29,4,10
"11503",39,21,20
"11504",25,13,14
"11505",24,3,7
"11506",25,10,8
"11507",34,16,22
"11508",21,4,3
"11509",22,3,9
"11510",37,14,18
"11511",37,2,4
"11512",45,19,28
"11513",37,20,7
"11514",45,13,24
"11515",36,5,16
"11516",42,19,24
"11517",33,17,10
"11518",37,15,24
"11519",43,5,9
"11520",34,17,11
"11521",30,8,19
"11522",32,12,15
"11523",36,19,17
"11524",20,-3,4
"11525",32,21,22
"11526",33,16,15
"11527",32,11,10
"11528",27,13,8
"11529",40,16,24
"11530",19,8,9
"11531",32,2,9
"11532",45,18,20
"11533",38,11,18
"11534",31,16,23
"11535",44,18,23
"11536",37,9,10
"11537",23,6,-2
"11538",45,20,25
"11539",37,9,10
"11540",41,21,29
"11541",32,0,10
"11542",43,6,17
"11543",32,13,16
"11544",28,1,8
"11545",42,14,13
"11546",25,3,6
"11547",27,7,12
"11548",40,14,20
"11549",33,13,20
"11550",37,16,15
"11551",28,1,4
"11552",28,-1,20
"11553",34,17,6
"11554",26,3,4
"11555",26,8,11
"11556",26,3,7
"11557",28,9,9
"11558",42,12,26
"11559",28,11,12
"11560",41,5,19
"11561",28,6,8
"11562",37,15,19
"11563",19,5,1
"11564",28,9,6
"11565",31,2,3
"11566",35,12,21
"11567",25,-4,7
"11568",30,2,11
"11569",39,19,28
"11570",27,4,14
"11571",41,10,15
"11572",11,-6,-2
"11573",29,15,17
"11574",34,16,20
"11575",28,9,15
"11576",37,15,16
"11577",22,20,16
"11578",30,8,12
"11579",34,10,11
"11580",43,19,17
"11581",32,9,17
